row_id,birds
XC244404_ogg,"['leater1', 'norcar']"
XC269621_ogg,['leater1']
XC269622_ogg,['leater1']
XC269779_ogg,['leater1']
XC269781_ogg,['leater1']
XC269785_ogg,['leater1']
XC269789_ogg,['leater1']
XC269795_ogg,['leater1']
XC269797_ogg,['leater1']
XC269799_ogg,['leater1']
XC269800_ogg,['leater1']
XC269900_ogg,['leater1']
XC269901_ogg,['leater1']
XC302838_ogg,['leater1']
XC318813_ogg,['leater1']
XC410872_ogg,['leater1']
XC427973_ogg,"['laugul', 'leater1']"
XC433085_ogg,['leater1']
XC447803_ogg,['leater1']
XC449573_ogg,['leater1']
XC45152_ogg,"['leasan', 'leater1']"
XC471306_ogg,['leater1']
XC494407_ogg,['leater1']
XC547292_ogg,['leater1']
XC547294_ogg,['leater1']
XC547295_ogg,['leater1']
XC547296_ogg,['leater1']
XC551097_ogg,['leater1']
XC558046_ogg,['leater1']
XC558050_ogg,['leater1']
XC558333_ogg,['leater1']
XC558668_ogg,['leater1']
XC562631_ogg,['leater1']
XC563173_ogg,['leater1']
XC564261_ogg,['leater1']
XC565497_ogg,['leater1']
XC565498_ogg,['leater1']
XC565499_ogg,['leater1']
XC565501_ogg,['leater1']
XC565505_ogg,['leater1']
XC566532_ogg,['leater1']
XC566604_ogg,['leater1']
XC566605_ogg,['leater1']
XC567135_ogg,['leater1']
XC567137_ogg,['leater1']
XC567139_ogg,['leater1']
XC572054_ogg,['leater1']
XC572055_ogg,['leater1']
XC572056_ogg,['leater1']
XC572057_ogg,['leater1']
XC573222_ogg,['leater1']
XC573223_ogg,['leater1']
XC601506_ogg,['leater1']
XC651123_ogg,['leater1']
XC659700_ogg,['leater1']
XC659701_ogg,['leater1']
XC662337_ogg,['leater1']
XC662338_ogg,['leater1']
XC665638_ogg,['leater1']
XC665639_ogg,['leater1']
XC171848_ogg,['norpin']
XC284599_ogg,"['lessca', 'wesmea']"
XC284601_ogg,"['lessca', 'mallar3', 'rinduc']"
XC334315_ogg,"['chbsan', 'lessca']"
XC347797_ogg,['calqua']
XC574653_ogg,"['amewig', 'pibgre']"
XC66134_ogg,"['lessca', 'rinduc']"
XC113923_ogg,"['bknsti', 'houspa', 'lesyel', 'whfibi']"
XC124386_ogg,['lesyel']
XC124878_ogg,"['bknsti', 'lesyel']"
XC141036_ogg,['lesyel']
XC143740_ogg,['lesyel']
XC143741_ogg,['lesyel']
XC143742_ogg,['lesyel']
XC143745_ogg,['lesyel']
XC145021_ogg,['lesyel']
XC145822_ogg,['lesyel']
XC147744_ogg,"['bkbplo', 'lesyel']"
XC147745_ogg,['lesyel']
XC147746_ogg,['lesyel']
XC149943_ogg,['lesyel']
XC149987_ogg,"['bknsti', 'lesyel']"
XC152423_ogg,"['bknsti', 'lesyel']"
XC154794_ogg,"['lesyel', 'rudtur']"
XC161324_ogg,['lesyel']
XC161325_ogg,"['laugul', 'lesyel']"
XC161326_ogg,"['bknsti', 'lesyel']"
XC161327_ogg,['lesyel']
XC161328_ogg,['lesyel']
XC161329_ogg,['lesyel']
XC161330_ogg,['lesyel']
XC161331_ogg,['lesyel']
XC161332_ogg,['lesyel']
XC16179_ogg,['lesyel']
XC17047_ogg,"['cangoo', 'lesyel']"
XC17048_ogg,['lesyel']
XC17049_ogg,"['cangoo', 'lesyel']"
XC17050_ogg,"['bknsti', 'lesyel']"
XC17051_ogg,['lesyel']
XC175549_ogg,"['houspa', 'leasan', 'lesyel', 'norcar']"
XC176524_ogg,['lesyel']
XC179714_ogg,['lesyel']
XC190137_ogg,['lesyel']
XC193162_ogg,['lesyel']
XC196349_ogg,[]
XC200410_ogg,['lesyel']
XC203603_ogg,['lesyel']
XC207804_ogg,['lesyel']
XC218182_ogg,['lesyel']
XC239100_ogg,['lesyel']
XC239101_ogg,['lesyel']
XC239633_ogg,"['laugul', 'lesyel']"
XC252885_ogg,"['arcter', 'comsan']"
XC257509_ogg,['lesyel']
XC257510_ogg,['lesyel']
XC257511_ogg,"['leasan', 'lesyel']"
XC257512_ogg,['lesyel']
XC257513_ogg,['lesyel']
XC261574_ogg,['lesyel']
XC264114_ogg,"['bkbplo', 'lesyel']"
XC264963_ogg,['lesyel']
XC269771_ogg,['lesyel']
XC269772_ogg,['lesyel']
XC277718_ogg,['lesyel']
XC283635_ogg,"['leasan', 'lesyel']"
XC287592_ogg,['lesyel']
XC313628_ogg,['lesyel']
XC318772_ogg,"['lesyel', 'rudtur']"
XC321895_ogg,"['bknsti', 'lesyel']"
XC321898_ogg,"['bknsti', 'lesyel']"
XC321900_ogg,"['bknsti', 'lesyel']"
XC321903_ogg,"['bknsti', 'lesyel']"
XC321907_ogg,"['bknsti', 'leasan', 'lesyel']"
XC321910_ogg,"['bknsti', 'lesyel']"
XC321915_ogg,"['bknsti', 'lesyel']"
XC321921_ogg,"['bknsti', 'lesyel']"
XC321924_ogg,"['bknsti', 'lesyel']"
XC321946_ogg,"['bknsti', 'lesyel']"
XC321947_ogg,"['bknsti', 'lesyel']"
XC321948_ogg,"['leasan', 'lesyel']"
XC321949_ogg,['redpha1']
XC321951_ogg,['lesyel']
XC321952_ogg,"['bknsti', 'lesyel']"
XC321953_ogg,"['lesyel', 'lobdow']"
XC321955_ogg,"['lesyel', 'osprey']"
XC32294_ogg,['lesyel']
XC32295_ogg,['lesyel']
XC32296_ogg,['lesyel']
XC323486_ogg,"['bknsti', 'lesyel']"
XC344795_ogg,['lesyel']
XC346178_ogg,['lesyel']
XC346179_ogg,['lesyel']
XC349236_ogg,['lesyel']
XC350125_ogg,['lesyel']
XC361046_ogg,['lesyel']
XC376108_ogg,['lesyel']
XC385251_ogg,['lesyel']
XC385358_ogg,['lesyel']
XC389441_ogg,['lesyel']
XC398760_ogg,"['bknsti', 'lesyel', 'rudtur']"
XC406226_ogg,"['lesyel', 'rudtur']"
XC406315_ogg,['lesyel']
XC408114_ogg,['lesyel']
XC415532_ogg,['lesyel']
XC434004_ogg,['lesyel']
XC441892_ogg,['lesyel']
XC443424_ogg,['lesyel']
XC444160_ogg,"['bknsti', 'lesyel']"
XC451492_ogg,"['bkbplo', 'lesyel']"
XC451526_ogg,['lesyel']
XC451590_ogg,['lesyel']
XC451605_ogg,"['leasan', 'lesyel']"
XC451876_ogg,['lesyel']
XC451877_ogg,['lesyel']
XC451878_ogg,"['lesyel', 'rudtur']"
XC453975_ogg,['lesyel']
XC454571_ogg,['lesyel']
XC458982_ogg,['lesyel']
XC461523_ogg,"['leasan', 'lesyel']"
XC461526_ogg,['lesyel']
XC471311_ogg,['lesyel']
XC47136_ogg,['lesyel']
XC472359_ogg,"['arcter', 'bkbplo']"
XC47271_ogg,['lesyel']
XC47272_ogg,['lesyel']
XC473163_ogg,[]
XC476892_ogg,"['lesyel', 'osprey']"
XC48598_ogg,['lesyel']
XC488340_ogg,"['bknsti', 'lesyel']"
XC488341_ogg,"['bknsti', 'lesyel']"
XC488343_ogg,"['bknsti', 'lesyel']"
XC488496_ogg,"['eurwig', 'rudtur']"
XC490951_ogg,[]
XC510859_ogg,['lesyel']
XC520048_ogg,['lesyel']
XC52670_ogg,['lesyel']
XC535244_ogg,['lesyel']
XC535245_ogg,"['lesyel', 'rudtur']"
XC535246_ogg,"['lesyel', 'wantat1']"
XC535247_ogg,['lesyel']
XC535248_ogg,"['lesyel', 'rudtur']"
XC536889_ogg,"['bknsti', 'leater1', 'wesmea']"
XC53851_ogg,['lesyel']
XC552633_ogg,['lesyel']
XC566205_ogg,['lesyel']
XC580871_ogg,['lesyel']
XC580872_ogg,"['laugul', 'lesyel']"
XC589936_ogg,['lesyel']
XC597891_ogg,['lesyel']
XC599535_ogg,"['arcter', 'lesyel']"
XC601621_ogg,['lesyel']
XC602384_ogg,"['bknsti', 'lesyel']"
XC602406_ogg,"['bknsti', 'lesyel']"
XC606778_ogg,['lesyel']
XC61313_ogg,['normoc']
XC85449_ogg,['lesyel']
XC113146_ogg,['lobdow']
XC113147_ogg,['lobdow']
XC113148_ogg,['arcter']
XC113388_ogg,"['bknsti', 'leasan', 'lesyel', 'lobdow']"
XC141705_ogg,['lobdow']
XC141706_ogg,"['dunlin', 'lobdow']"
XC141737_ogg,['lobdow']
XC141738_ogg,['lobdow']
XC141739_ogg,['lobdow']
XC161341_ogg,['lobdow']
XC161342_ogg,['lobdow']
XC161343_ogg,['lobdow']
XC161344_ogg,['lobdow']
XC161345_ogg,['lobdow']
XC162029_ogg,"['leasan', 'lobdow']"
XC162031_ogg,['lobdow']
XC178011_ogg,['lobdow']
XC178012_ogg,['lobdow']
XC178013_ogg,['lobdow']
XC178196_ogg,"['lobdow', 'mallar3']"
XC182165_ogg,"['comsan', 'lobdow']"
XC185295_ogg,"['leasan', 'lobdow', 'redpha1', 'sander']"
XC201409_ogg,"['belkin1', 'lobdow']"
XC201413_ogg,['lobdow']
XC203536_ogg,['lobdow']
XC203537_ogg,['lobdow']
XC203538_ogg,['lobdow']
XC203540_ogg,['lobdow']
XC209842_ogg,['lobdow']
XC209843_ogg,"['arcter', 'lobdow']"
XC221572_ogg,"['lesyel', 'lobdow']"
XC221577_ogg,"['bknsti', 'lesyel', 'lobdow']"
XC221579_ogg,"['bknsti', 'lesyel', 'lobdow']"
XC221584_ogg,['lobdow']
XC221588_ogg,"['bknsti', 'leasan', 'lesyel', 'lobdow']"
XC221591_ogg,"['bknsti', 'lesyel', 'lobdow']"
XC221594_ogg,['lobdow']
XC239631_ogg,"['comgal1', 'lobdow']"
XC284014_ogg,['arcter']
XC284015_ogg,"['arcter', 'redpha1']"
XC303483_ogg,['bknsti']
XC311073_ogg,['lobdow']
XC312734_ogg,"['lobdow', 'moudov']"
XC328441_ogg,['lobdow']
XC336513_ogg,"['leasan', 'lobdow', 'sposan']"
XC339636_ogg,[]
XC351823_ogg,['lobdow']
XC351899_ogg,['lobdow']
XC383318_ogg,['lobdow']
XC396637_ogg,"['dunlin', 'sander']"
XC406398_ogg,"['dunlin', 'lobdow', 'redpha1']"
XC406399_ogg,['redpha1']
XC406400_ogg,['lobdow']
XC406401_ogg,['lobdow']
XC406402_ogg,['lobdow']
XC406403_ogg,['lobdow']
XC406404_ogg,['lobdow']
XC406405_ogg,['lobdow']
XC406406_ogg,['lobdow']
XC406407_ogg,"['bknsti', 'lobdow']"
XC448940_ogg,"['lobdow', 'moudov']"
XC451720_ogg,['lobdow']
XC452504_ogg,"['lobdow', 'moudov']"
XC452766_ogg,"['leasan', 'lobdow']"
XC453190_ogg,"['leasan', 'lobdow']"
XC490402_ogg,['lobdow']
XC490403_ogg,['lobdow']
XC490404_ogg,['lobdow']
XC490405_ogg,"['lobdow', 'moudov']"
XC490406_ogg,['lobdow']
XC490407_ogg,['lobdow']
XC490408_ogg,['lobdow']
XC490812_ogg,['lobdow']
XC491752_ogg,"['bknsti', 'comgal1', 'lobdow']"
XC492241_ogg,['lobdow']
XC506073_ogg,"['comgal1', 'leasan', 'lobdow']"
XC509711_ogg,['lobdow']
XC559831_ogg,"['leasan', 'lobdow', 'sander']"
XC583611_ogg,"['lobdow', 'moudov']"
XC583612_ogg,"['bknsti', 'lobdow']"
XC583803_ogg,"['lobdow', 'moudov']"
XC617775_ogg,"['leasan', 'lobdow']"
XC635265_ogg,['lobdow']
XC113635_ogg,['lotjae']
XC113636_ogg,['lotjae']
XC181616_ogg,['lotjae']
XC198125_ogg,['lotjae']
XC198127_ogg,['lotjae']
XC202897_ogg,['leater1']
XC203576_ogg,['lotjae']
XC203578_ogg,['lotjae']
XC203617_ogg,"['lotjae', 'parjae']"
XC203619_ogg,['lotjae']
XC210601_ogg,"['lotjae', 'parjae']"
XC210605_ogg,"['lotjae', 'parjae']"
XC243972_ogg,['lotjae']
XC25144_ogg,['lotjae']
XC25145_ogg,"['lotjae', 'parjae']"
XC25169_ogg,['lotjae']
XC25180_ogg,['lotjae']
XC25282_ogg,['lotjae']
XC260308_ogg,['lotjae']
XC26683_ogg,['lotjae']
XC291528_ogg,['lotjae']
XC291529_ogg,['lotjae']
XC291531_ogg,['lotjae']
XC291532_ogg,['lotjae']
XC294731_ogg,['lotjae']
XC294735_ogg,['lotjae']
XC325500_ogg,['lotjae']
XC342927_ogg,['lotjae']
XC342928_ogg,['lotjae']
XC378339_ogg,['lotjae']
XC378340_ogg,[]
XC382131_ogg,['lotjae']
XC382371_ogg,['lotjae']
XC420224_ogg,['lotjae']
XC431676_ogg,['lotjae']
XC443536_ogg,['lotjae']
XC455580_ogg,['lotjae']
XC455581_ogg,['lotjae']
XC504992_ogg,['lotjae']
XC571263_ogg,['lotjae']
XC571279_ogg,['lotjae']
XC571280_ogg,['lotjae']
XC577495_ogg,['lotjae']
XC583393_ogg,['lotjae']
XC145490_ogg,['madpet']
XC176654_ogg,['madpet']
XC189891_ogg,['madpet']
XC196533_ogg,['madpet']
XC297171_ogg,['madpet']
XC316557_ogg,['madpet']
XC316560_ogg,"['madpet', 'magpet1']"
XC316561_ogg,['madpet']
XC316563_ogg,['madpet']
XC316564_ogg,['madpet']
XC316566_ogg,"['madpet', 'sooshe']"
XC316567_ogg,[]
XC316568_ogg,['madpet']
XC316569_ogg,['madpet']
XC316573_ogg,['madpet']
XC316577_ogg,['madpet']
XC316581_ogg,['madpet']
XC316582_ogg,['madpet']
XC461964_ogg,['madpet']
XC331793_ogg,['magpet1']
XC331794_ogg,['magpet1']
XC505781_ogg,['magpet1']
XC512837_ogg,['magpet1']
XC598434_ogg,"['magpet1', 'wetshe']"
XC654118_ogg,['magpet1']
XC654391_ogg,['magpet1']
XC654397_ogg,['magpet1']
XC654402_ogg,['magpet1']
XC654403_ogg,['magpet1']
XC654404_ogg,['magpet1']
XC654412_ogg,['rocpig']
XC654418_ogg,['magpet1']
XC654420_ogg,['magpet1']
XC654422_ogg,['magpet1']
XC654425_ogg,['magpet1']
XC104614_ogg,['mallar3']
XC104615_ogg,['mallar3']
XC110314_ogg,"['cangoo', 'mallar3']"
XC112680_ogg,['mallar3']
XC113587_ogg,['mallar3']
XC11461_ogg,"['mallar3', 'norpin']"
XC11494_ogg,['mallar3']
XC11495_ogg,['mallar3']
XC116081_ogg,['mallar3']
XC116082_ogg,['mallar3']
XC116083_ogg,['mallar3']
XC122883_ogg,"['arcter', 'caster1']"
XC123501_ogg,['mallar3']
XC127149_ogg,['mallar3']
XC127375_ogg,['mallar3']
XC127564_ogg,"['gadwal', 'gnwtea', 'mallar3']"
XC128369_ogg,['mallar3']
XC131955_ogg,"['mallar3', 'pibgre']"
XC133448_ogg,"['gnwtea', 'mallar3']"
XC134139_ogg,"['arcter', 'mallar3']"
XC140460_ogg,['mallar3']
XC140461_ogg,['mallar3']
XC142907_ogg,['mallar3']
XC144367_ogg,['mallar3']
XC145732_ogg,"['caster1', 'mallar3']"
XC149686_ogg,['mallar3']
XC152640_ogg,"['dunlin', 'gnwtea', 'mallar3']"
XC153857_ogg,['mallar3']
XC153861_ogg,"['gadwal', 'mallar3']"
XC154254_ogg,['mallar3']
XC155907_ogg,['mallar3']
XC183095_ogg,['mallar3']
XC187172_ogg,['mallar3']
XC187581_ogg,['mallar3']
XC188558_ogg,['mallar3']
XC189880_ogg,['mallar3']
XC189939_ogg,['mallar3']
XC196990_ogg,['mallar3']
XC197326_ogg,['mallar3']
XC203467_ogg,['mallar3']
XC203752_ogg,['mallar3']
XC203795_ogg,['mallar3']
XC207216_ogg,['mallar3']
XC208506_ogg,"['cangoo', 'mallar3']"
XC209086_ogg,['mallar3']
XC216532_ogg,['mallar3']
XC217663_ogg,['mallar3']
XC217664_ogg,['mallar3']
XC219333_ogg,['mallar3']
XC234891_ogg,['mallar3']
XC23520_ogg,['mallar3']
XC23521_ogg,['mallar3']
XC23523_ogg,['mallar3']
XC23524_ogg,['mallar3']
XC237222_ogg,"['gnwtea', 'mallar3']"
XC237697_ogg,['mallar3']
XC246537_ogg,['mallar3']
XC249273_ogg,['mallar3']
XC25611_ogg,"['gadwal', 'mallar3']"
XC25717_ogg,['mallar3']
XC25746_ogg,['mallar3']
XC260284_ogg,['mallar3']
XC262842_ogg,['mallar3']
XC265972_ogg,['mallar3']
XC266808_ogg,['mallar3']
XC267183_ogg,"['gadwal', 'mallar3']"
XC26967_ogg,['mallar3']
XC26968_ogg,"['gnwtea', 'mallar3', 'osprey']"
XC26970_ogg,"['arcter', 'mallar3']"
XC278351_ogg,[]
XC282915_ogg,['mallar3']
XC285139_ogg,['mallar3']
XC285222_ogg,['mallar3']
XC287835_ogg,['mallar3']
XC288117_ogg,['mallar3']
XC288231_ogg,['mallar3']
XC288687_ogg,['mallar3']
XC289898_ogg,['mallar3']
XC291133_ogg,['mallar3']
XC291134_ogg,['mallar3']
XC292066_ogg,['mallar3']
XC292138_ogg,['mallar3']
XC293958_ogg,['mallar3']
XC294836_ogg,['mallar3']
XC294974_ogg,['mallar3']
XC294975_ogg,['mallar3']
XC296267_ogg,"['houspa', 'mallar3']"
XC297302_ogg,['mallar3']
XC297303_ogg,['mallar3']
XC297304_ogg,['mallar3']
XC297789_ogg,['mallar3']
XC298011_ogg,['mallar3']
XC298114_ogg,['mallar3']
XC298238_ogg,"['gadwal', 'mallar3']"
XC298758_ogg,['mallar3']
XC298819_ogg,['mallar3']
XC298822_ogg,['mallar3']
XC298823_ogg,['mallar3']
XC298826_ogg,['mallar3']
XC299322_ogg,['mallar3']
XC301573_ogg,['mallar3']
XC303041_ogg,['mallar3']
XC303509_ogg,"['gadwal', 'gnwtea', 'mallar3']"
XC303962_ogg,['mallar3']
XC303989_ogg,['mallar3']
XC303991_ogg,['mallar3']
XC304006_ogg,['mallar3']
XC305100_ogg,"['gnwtea', 'mallar3']"
XC306130_ogg,['mallar3']
XC307763_ogg,['mallar3']
XC307939_ogg,['mallar3']
XC308018_ogg,['mallar3']
XC309256_ogg,"['gnwtea', 'mallar3']"
XC309269_ogg,['mallar3']
XC312306_ogg,['mallar3']
XC313257_ogg,['mallar3']
XC313345_ogg,"['gnwtea', 'mallar3']"
XC323291_ogg,['mallar3']
XC324042_ogg,['mallar3']
XC340598_ogg,"['gnwtea', 'mallar3']"
XC340599_ogg,['mallar3']
XC340601_ogg,['mallar3']
XC343370_ogg,"['gnwtea', 'mallar3']"
XC344389_ogg,"['gadwal', 'mallar3']"
XC345857_ogg,['mallar3']
XC348244_ogg,['mallar3']
XC348395_ogg,['mallar3']
XC348396_ogg,['mallar3']
XC351834_ogg,['mallar3']
XC357091_ogg,['mallar3']
XC357884_ogg,['mallar3']
XC358493_ogg,['mallar3']
XC359454_ogg,['mallar3']
XC359455_ogg,['mallar3']
XC360300_ogg,['mallar3']
XC363819_ogg,"['bcnher', 'mallar3']"
XC367038_ogg,['mallar3']
XC372992_ogg,['mallar3']
XC373228_ogg,['mallar3']
XC373788_ogg,"['mallar3', 'moudov']"
XC37508_ogg,['mallar3']
XC377229_ogg,['mallar3']
XC378635_ogg,['mallar3']
XC380220_ogg,['mallar3']
XC389109_ogg,['mallar3']
XC390377_ogg,['mallar3']
XC391012_ogg,['mallar3']
XC391162_ogg,['mallar3']
XC392206_ogg,['mallar3']
XC393212_ogg,['mallar3']
XC393216_ogg,['mallar3']
XC398299_ogg,['mallar3']
XC401457_ogg,"['gnwtea', 'mallar3']"
XC405594_ogg,['mallar3']
XC407099_ogg,['mallar3']
XC407102_ogg,['mallar3']
XC407142_ogg,['mallar3']
XC408209_ogg,['mallar3']
XC411290_ogg,"['gadwal', 'gnwtea', 'mallar3']"
XC414631_ogg,['mallar3']
XC416171_ogg,['mallar3']
XC425089_ogg,"['cangoo', 'mallar3']"
XC431624_ogg,['mallar3']
XC431626_ogg,['mallar3']
XC433108_ogg,['mallar3']
XC434684_ogg,['mallar3']
XC434854_ogg,['mallar3']
XC435568_ogg,['mallar3']
XC436206_ogg,['mallar3']
XC436331_ogg,['mallar3']
XC436407_ogg,['mallar3']
XC437788_ogg,"['gnwtea', 'mallar3']"
XC438369_ogg,['mallar3']
XC440476_ogg,['mallar3']
XC440662_ogg,['mallar3']
XC441781_ogg,['mallar3']
XC441795_ogg,['mallar3']
XC442154_ogg,['mallar3']
XC443150_ogg,"['gnwtea', 'mallar3']"
XC443650_ogg,['mallar3']
XC447481_ogg,['mallar3']
XC448800_ogg,['mallar3']
XC449061_ogg,['mallar3']
XC450257_ogg,['mallar3']
XC450266_ogg,['mallar3']
XC450270_ogg,['mallar3']
XC451005_ogg,['mallar3']
XC451854_ogg,['mallar3']
XC452178_ogg,"['gadwal', 'mallar3']"
XC452514_ogg,['mallar3']
XC453080_ogg,['mallar3']
XC453105_ogg,['mallar3']
XC453189_ogg,['mallar3']
XC453926_ogg,"['cangoo', 'dunlin', 'mallar3', 'rudtur']"
XC455336_ogg,['mallar3']
XC455728_ogg,['mallar3']
XC459668_ogg,"['gnwtea', 'mallar3']"
XC459758_ogg,['mallar3']
XC460144_ogg,['mallar3']
XC460903_ogg,"['gnwtea', 'mallar3']"
XC461763_ogg,['mallar3']
XC462438_ogg,['mallar3']
XC462548_ogg,['mallar3']
XC463188_ogg,"['gadwal', 'mallar3']"
XC463475_ogg,['mallar3']
XC463498_ogg,['mallar3']
XC464708_ogg,['ruff']
XC464831_ogg,['mallar3']
XC464838_ogg,"['apapan', 'mallar3']"
XC464841_ogg,['mallar3']
XC464872_ogg,"['gnwtea', 'mallar3']"
XC466043_ogg,"['cangoo', 'commyn', 'houfin', 'mallar3']"
XC46613_ogg,['mallar3']
XC46614_ogg,['mallar3']
XC466181_ogg,['mallar3']
XC467275_ogg,['mallar3']
XC467786_ogg,['mallar3']
XC468420_ogg,['mallar3']
XC471017_ogg,"['mallar3', 'norpin']"
XC473567_ogg,['mallar3']
XC481640_ogg,['mallar3']
XC481641_ogg,['mallar3']
XC483898_ogg,['mallar3']
XC485249_ogg,['mallar3']
XC489754_ogg,['mallar3']
XC491655_ogg,"['dunlin', 'eurwig', 'gnwtea', 'mallar3', 'skylar']"
XC493120_ogg,['mallar3']
XC493121_ogg,"['gadwal', 'mallar3']"
XC494211_ogg,['mallar3']
XC495820_ogg,['mallar3']
XC495822_ogg,['mallar3']
XC495823_ogg,['mallar3']
XC495824_ogg,['mallar3']
XC495826_ogg,['mallar3']
XC495827_ogg,['mallar3']
XC495828_ogg,['mallar3']
XC495830_ogg,['mallar3']
XC495831_ogg,['mallar3']
XC495832_ogg,['mallar3']
XC495835_ogg,['mallar3']
XC495837_ogg,"['gnwtea', 'mallar3']"
XC496515_ogg,['mallar3']
XC496587_ogg,['mallar3']
XC496759_ogg,['mallar3']
XC497809_ogg,"['gadwal', 'mallar3']"
XC497824_ogg,['mallar3']
XC499786_ogg,"['caster1', 'mallar3']"
XC500766_ogg,['mallar3']
XC501147_ogg,['mallar3']
XC501148_ogg,['mallar3']
XC501149_ogg,['gnwtea']
XC501151_ogg,['mallar3']
XC501152_ogg,['mallar3']
XC501154_ogg,['mallar3']
XC501155_ogg,['mallar3']
XC501602_ogg,"['bkbplo', 'caster1']"
XC501752_ogg,['mallar3']
XC502172_ogg,"['eurwig', 'mallar3']"
XC503885_ogg,"['gnwtea', 'mallar3']"
XC503954_ogg,['mallar3']
XC504781_ogg,['mallar3']
XC505291_ogg,['mallar3']
XC505439_ogg,['mallar3']
XC508333_ogg,['mallar3']
XC509514_ogg,['mallar3']
XC511471_ogg,['brant']
XC511953_ogg,['mallar3']
XC511954_ogg,['gnwtea']
XC512003_ogg,"['gresca', 'mallar3']"
XC512082_ogg,['mallar3']
XC512909_ogg,['mallar3']
XC513046_ogg,['mallar3']
XC514863_ogg,['mallar3']
XC518422_ogg,['mallar3']
XC519495_ogg,"['gadwal', 'gnwtea', 'mallar3']"
XC520114_ogg,['mallar3']
XC521562_ogg,['mallar3']
XC522286_ogg,['mallar3']
XC522605_ogg,['mallar3']
XC522622_ogg,['mallar3']
XC522742_ogg,['mallar3']
XC522743_ogg,['mallar3']
XC523626_ogg,['mallar3']
XC525288_ogg,['mallar3']
XC525303_ogg,['mallar3']
XC527667_ogg,['mallar3']
XC527676_ogg,"['gnwtea', 'mallar3']"
XC528280_ogg,['mallar3']
XC528290_ogg,['mallar3']
XC529013_ogg,['mallar3']
XC530119_ogg,['mallar3']
XC531508_ogg,['bcnher']
XC533822_ogg,['mallar3']
XC534192_ogg,['mallar3']
XC534220_ogg,['mallar3']
XC534402_ogg,"['cangoo', 'mallar3']"
XC534648_ogg,['mallar3']
XC534726_ogg,['mallar3']
XC534727_ogg,"['mallar3', 'skylar']"
XC534728_ogg,['mallar3']
XC534735_ogg,['mallar3']
XC534736_ogg,['mallar3']
XC534737_ogg,['mallar3']
XC534738_ogg,"['mallar3', 'moudov', 'rinphe', 'wesmea']"
XC536048_ogg,['mallar3']
XC536604_ogg,['mallar3']
XC536894_ogg,['mallar3']
XC536895_ogg,['mallar3']
XC536943_ogg,['redjun']
XC538206_ogg,"['gnwtea', 'mallar3']"
XC53854_ogg,['mallar3']
XC538704_ogg,['mallar3']
XC539134_ogg,['mallar3']
XC539330_ogg,"['caster1', 'mallar3']"
XC539454_ogg,"['caster1', 'mallar3']"
XC539617_ogg,['mallar3']
XC540531_ogg,['mallar3']
XC540958_ogg,['mallar3']
XC541173_ogg,['mallar3']
XC541812_ogg,['mallar3']
XC541821_ogg,['mallar3']
XC541822_ogg,['mallar3']
XC541824_ogg,['mallar3']
XC542418_ogg,['mallar3']
XC542436_ogg,['mallar3']
XC542843_ogg,['mallar3']
XC542919_ogg,"['brnowl', 'mallar3']"
XC542922_ogg,['mallar3']
XC543175_ogg,['mallar3']
XC543795_ogg,['mallar3']
XC543887_ogg,['mallar3']
XC545309_ogg,['mallar3']
XC545821_ogg,['mallar3']
XC546295_ogg,['mallar3']
XC546299_ogg,['mallar3']
XC548463_ogg,['mallar3']
XC548878_ogg,['mallar3']
XC550124_ogg,['mallar3']
XC550749_ogg,['mallar3']
XC552047_ogg,['mallar3']
XC552667_ogg,"['caster1', 'mallar3']"
XC553742_ogg,['mallar3']
XC553878_ogg,['mallar3']
XC554058_ogg,['mallar3']
XC554370_ogg,['mallar3']
XC555336_ogg,['mallar3']
XC556901_ogg,['mallar3']
XC556906_ogg,['mallar3']
XC557182_ogg,['mallar3']
XC557183_ogg,['mallar3']
XC557184_ogg,['mallar3']
XC557294_ogg,['mallar3']
XC560160_ogg,"['gadwal', 'mallar3']"
XC562313_ogg,['mallar3']
XC564170_ogg,"['cangoo', 'eurwig', 'mallar3']"
XC568207_ogg,['mallar3']
XC568309_ogg,['mallar3']
XC569984_ogg,['mallar3']
XC569986_ogg,['mallar3']
XC571428_ogg,"['gadwal', 'mallar3']"
XC572541_ogg,['mallar3']
XC573759_ogg,['mallar3']
XC573929_ogg,['mallar3']
XC573932_ogg,['mallar3']
XC580400_ogg,['gamqua']
XC583765_ogg,['mallar3']
XC584158_ogg,['mallar3']
XC585459_ogg,"['brant', 'cangoo', 'gnwtea']"
XC585461_ogg,['mallar3']
XC587833_ogg,['arcter']
XC589775_ogg,['mallar3']
XC592036_ogg,"['mallar3', 'skylar']"
XC595773_ogg,['sheowl']
XC597129_ogg,['mallar3']
XC597130_ogg,['mallar3']
XC597270_ogg,"['gnwtea', 'mallar3']"
XC598061_ogg,['mallar3']
XC598280_ogg,['mallar3']
XC598281_ogg,['mallar3']
XC599748_ogg,['mallar3']
XC599756_ogg,['mallar3']
XC599760_ogg,['mallar3']
XC600591_ogg,['mallar3']
XC601597_ogg,['mallar3']
XC601600_ogg,['mallar3']
XC601607_ogg,"['mallar3', 'perfal']"
XC601609_ogg,['mallar3']
XC601748_ogg,"['mallar3', 'norcar']"
XC602695_ogg,['mallar3']
XC602904_ogg,['mallar3']
XC603041_ogg,"['gadwal', 'gnwtea', 'mallar3']"
XC603344_ogg,['mallar3']
